GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
39131,2014,Pike County,Ohio,28396.0,17.99,3683.0,31.78,665.0,40283.0,95000.0,35.0,95.71,0.7,0.85,0.16,0.31,0.31,1.97,0.0,108.0,88.0,2.39,2.93,0,0,0
39131,2015,Pike County,Ohio,28396.0,17.99,3736.0,31.78,665.0,40283.0,95000.0,35.0,95.71,0.7,0.85,0.16,0.31,0.31,1.97,0.0,105.0,83.0,2.22,2.81,0,0,0
39131,2016,Pike County,Ohio,28396.0,17.99,3789.0,31.78,665.0,40283.0,95000.0,35.0,95.71,0.7,0.85,0.16,0.31,0.31,1.97,0.0,108.0,83.0,2.19,2.85,0,0,0
39133,2000,Portage County,Ohio,152061.0,9.28,16206.0,28.71,544.0,44347.0,123000.0,25.4,93.93,3.16,0.72,0.17,0.81,0.01,1.11,0.08,,,,,0,0,0
39133,2001,Portage County,Ohio,152061.0,9.28,16459.0,28.71,544.0,44347.0,123000.0,25.4,93.93,3.16,0.72,0.17,0.81,0.01,1.11,0.08,,,,,0,0,0
39133,2002,Portage County,Ohio,152061.0,9.28,16713.0,28.71,544.0,44347.0,123000.0,25.4,93.93,3.16,0.72,0.17,0.81,0.01,1.11,0.08,1047.0,166.0,0.99,6.26,0,0,0
39133,2003,Portage County,Ohio,152061.0,9.28,16967.0,28.71,544.0,44347.0,123000.0,25.4,93.93,3.16,0.72,0.17,0.81,0.01,1.11,0.08,1005.0,134.0,0.79,5.92,0,0,0
39133,2004,Portage County,Ohio,152061.0,9.28,17221.0,28.71,544.0,44347.0,123000.0,25.4,93.93,3.16,0.72,0.17,0.81,0.01,1.11,0.08,848.0,266.0,1.54,4.92,1,0,0
39133,2005,Portage County,Ohio,156001.0,7.23,17474.0,30.36,735.0,50079.0,153200.0,31.5,92.33,3.87,0.93,0.11,1.13,0.0,1.45,0.18,850.0,244.0,1.4,4.86,1,0,0
39133,2006,Portage County,Ohio,156001.0,7.23,17728.0,30.36,735.0,50079.0,153200.0,31.5,92.33,3.87,0.93,0.11,1.13,0.0,1.45,0.18,824.0,315.0,1.78,4.65,0,0,0
39133,2007,Portage County,Ohio,156001.0,7.23,17982.0,30.36,735.0,50079.0,153200.0,31.5,92.33,3.87,0.93,0.11,1.13,0.0,1.45,0.18,572.0,350.0,1.95,3.18,1,0,0
39133,2008,Portage County,Ohio,156001.0,7.23,18236.0,30.36,735.0,50079.0,153200.0,31.5,92.33,3.87,0.93,0.11,1.13,0.0,1.45,0.18,775.0,464.0,2.54,4.25,0,0,0
39133,2009,Portage County,Ohio,156001.0,7.23,18489.0,30.36,735.0,50079.0,153200.0,31.5,92.33,3.87,0.93,0.11,1.13,0.0,1.45,0.18,845.0,465.0,2.51,4.57,0,0,0
39133,2010,Portage County,Ohio,161419.0,9.5,18744.0,30.12,779.0,51969.0,153600.0,31.8,91.39,4.1,1.28,0.17,1.41,0.02,1.53,0.09,787.0,400.0,2.13,4.2,0,0,0
39133,2011,Portage County,Ohio,161897.0,10.44,19102.0,31.33,802.0,52552.0,150900.0,32.3,90.48,3.88,1.55,0.12,1.75,0.0,2.2,0.02,862.0,495.0,2.59,4.51,1,0,0
39133,2012,Portage County,Ohio,161897.0,10.44,19460.0,31.33,802.0,52552.0,150900.0,32.3,90.48,3.88,1.55,0.12,1.75,0.0,2.2,0.02,861.0,467.0,2.4,4.42,0,0,0
39133,2013,Portage County,Ohio,161897.0,10.44,19818.0,31.33,802.0,52552.0,150900.0,32.3,90.48,3.88,1.55,0.12,1.75,0.0,2.2,0.02,893.0,497.0,2.51,4.51,1,0,0
39133,2014,Portage County,Ohio,161897.0,10.44,20174.0,31.33,802.0,52552.0,150900.0,32.3,90.48,3.88,1.55,0.12,1.75,0.0,2.2,0.02,850.0,473.0,2.34,4.21,0,0,0
39133,2015,Portage County,Ohio,161897.0,10.44,20533.0,31.33,802.0,52552.0,150900.0,32.3,90.48,3.88,1.55,0.12,1.75,0.0,2.2,0.02,679.0,394.0,1.92,3.31,1,0,0
39133,2016,Portage County,Ohio,161897.0,10.44,20891.0,31.33,802.0,52552.0,150900.0,32.3,90.48,3.88,1.55,0.12,1.75,0.0,2.2,0.02,820.0,515.0,2.47,3.93,0,0,0
39135,2000,Preble County,Ohio,42337.0,6.11,3383.0,21.14,492.0,42093.0,93500.0,22.2,98.2,0.32,0.43,0.2,0.26,0.0,0.56,0.02,,,,,0,0,0
39135,2001,Preble County,Ohio,42337.0,6.11,3423.0,21.14,492.0,42093.0,93500.0,22.2,98.2,0.32,0.43,0.2,0.26,0.0,0.56,0.02,78.0,27.0,0.79,2.28,0,0,0
39135,2002,Preble County,Ohio,42337.0,6.11,3462.0,21.14,492.0,42093.0,93500.0,22.2,98.2,0.32,0.43,0.2,0.26,0.0,0.56,0.02,117.0,61.0,1.76,3.38,0,0,0
39135,2003,Preble County,Ohio,42337.0,6.11,3502.0,21.14,492.0,42093.0,93500.0,22.2,98.2,0.32,0.43,0.2,0.26,0.0,0.56,0.02,84.0,45.0,1.28,2.4,0,0,0
39135,2004,Preble County,Ohio,42337.0,6.11,3542.0,21.14,492.0,42093.0,93500.0,22.2,98.2,0.32,0.43,0.2,0.26,0.0,0.56,0.02,127.0,64.0,1.81,3.59,0,0,0
39135,2005,Preble County,Ohio,41689.0,5.65,3582.0,21.07,659.0,48743.0,119900.0,26.1,97.4,0.3,0.58,0.27,0.57,0.01,0.8,0.07,134.0,51.0,1.42,3.74,0,0,0
39135,2006,Preble County,Ohio,41689.0,5.65,3621.0,21.07,659.0,48743.0,119900.0,26.1,97.4,0.3,0.58,0.27,0.57,0.01,0.8,0.07,141.0,45.0,1.24,3.89,0,0,0
39135,2007,Preble County,Ohio,41689.0,5.65,3661.0,21.07,659.0,48743.0,119900.0,26.1,97.4,0.3,0.58,0.27,0.57,0.01,0.8,0.07,146.0,61.0,1.67,3.99,0,0,0
39135,2008,Preble County,Ohio,41689.0,5.65,3701.0,21.07,659.0,48743.0,119900.0,26.1,97.4,0.3,0.58,0.27,0.57,0.01,0.8,0.07,118.0,45.0,1.22,3.19,0,0,0
39135,2009,Preble County,Ohio,41689.0,5.65,3740.0,21.07,659.0,48743.0,119900.0,26.1,97.4,0.3,0.58,0.27,0.57,0.01,0.8,0.07,111.0,41.0,1.1,2.97,0,0,0
39135,2010,Preble County,Ohio,42270.0,7.38,3780.0,23.13,710.0,48899.0,116800.0,28.6,97.2,0.42,0.6,0.19,0.4,0.0,1.08,0.09,106.0,52.0,1.38,2.8,0,0,0
39135,2011,Preble County,Ohio,41682.0,9.66,3852.0,23.25,702.0,47818.0,112700.0,29.6,96.88,0.62,0.68,0.28,0.51,0.0,1.01,0.0,132.0,87.0,2.26,3.43,0,0,0
39135,2012,Preble County,Ohio,41682.0,9.66,3923.0,23.25,702.0,47818.0,112700.0,29.6,96.88,0.62,0.68,0.28,0.51,0.0,1.01,0.0,112.0,72.0,1.84,2.85,0,0,0
39135,2013,Preble County,Ohio,41682.0,9.66,3995.0,23.25,702.0,47818.0,112700.0,29.6,96.88,0.62,0.68,0.28,0.51,0.0,1.01,0.0,143.0,97.0,2.43,3.58,0,0,0
39135,2014,Preble County,Ohio,41682.0,9.66,4067.0,23.25,702.0,47818.0,112700.0,29.6,96.88,0.62,0.68,0.28,0.51,0.0,1.01,0.0,122.0,96.0,2.36,3.0,0,0,0
39135,2015,Preble County,Ohio,41682.0,9.66,4138.0,23.25,702.0,47818.0,112700.0,29.6,96.88,0.62,0.68,0.28,0.51,0.0,1.01,0.0,109.0,89.0,2.15,2.63,0,0,0
39135,2016,Preble County,Ohio,41682.0,9.66,4210.0,23.25,702.0,47818.0,112700.0,29.6,96.88,0.62,0.68,0.28,0.51,0.0,1.01,0.0,170.0,123.0,2.92,4.04,0,0,0
39137,2000,Putnam County,Ohio,34726.0,5.55,1939.0,15.89,446.0,46426.0,93300.0,17.2,94.79,0.13,4.38,0.13,0.18,0.0,0.37,0.03,13.0,13.0,0.67,0.67,0,0,0
39137,2001,Putnam County,Ohio,34726.0,5.55,1963.0,15.89,446.0,46426.0,93300.0,17.2,94.79,0.13,4.38,0.13,0.18,0.0,0.37,0.03,12.0,10.0,0.51,0.61,0,0,0
39137,2002,Putnam County,Ohio,34726.0,5.55,1986.0,15.89,446.0,46426.0,93300.0,17.2,94.79,0.13,4.38,0.13,0.18,0.0,0.37,0.03,21.0,14.0,0.7,1.06,0,0,0
39137,2003,Putnam County,Ohio,34726.0,5.55,2010.0,15.89,446.0,46426.0,93300.0,17.2,94.79,0.13,4.38,0.13,0.18,0.0,0.37,0.03,34.0,30.0,1.49,1.69,0,0,0
39137,2004,Putnam County,Ohio,34726.0,5.55,2034.0,15.89,446.0,46426.0,93300.0,17.2,94.79,0.13,4.38,0.13,0.18,0.0,0.37,0.03,33.0,25.0,1.23,1.62,0,0,0
39137,2005,Putnam County,Ohio,34529.0,5.7,2058.0,14.88,580.0,55630.0,128800.0,24.3,93.41,0.18,5.46,0.12,0.19,0.0,0.64,0.01,31.0,19.0,0.92,1.51,0,0,0
39137,2006,Putnam County,Ohio,34529.0,5.7,2081.0,14.88,580.0,55630.0,128800.0,24.3,93.41,0.18,5.46,0.12,0.19,0.0,0.64,0.01,44.0,30.0,1.44,2.11,0,0,0
39137,2007,Putnam County,Ohio,34529.0,5.7,2105.0,14.88,580.0,55630.0,128800.0,24.3,93.41,0.18,5.46,0.12,0.19,0.0,0.64,0.01,50.0,25.0,1.19,2.38,0,0,0
39137,2008,Putnam County,Ohio,34529.0,5.7,2129.0,14.88,580.0,55630.0,128800.0,24.3,93.41,0.18,5.46,0.12,0.19,0.0,0.64,0.01,41.0,26.0,1.22,1.93,0,0,0
39137,2009,Putnam County,Ohio,34529.0,5.7,2152.0,14.88,580.0,55630.0,128800.0,24.3,93.41,0.18,5.46,0.12,0.19,0.0,0.64,0.01,37.0,17.0,0.79,1.72,0,0,0
39137,2010,Putnam County,Ohio,34499.0,4.82,2176.0,16.9,631.0,60693.0,133700.0,23.2,93.47,0.23,5.48,0.13,0.23,0.01,0.44,0.01,33.0,13.0,0.6,1.52,0,0,0
39137,2011,Putnam County,Ohio,34184.0,3.41,2234.0,17.5,684.0,60524.0,138900.0,24.5,93.01,0.32,5.75,0.01,0.18,0.0,0.73,0.0,33.0,23.0,1.03,1.48,0,0,0
39137,2012,Putnam County,Ohio,34184.0,3.41,2291.0,17.5,684.0,60524.0,138900.0,24.5,93.01,0.32,5.75,0.01,0.18,0.0,0.73,0.0,24.0,17.0,0.74,1.05,0,0,0
39137,2013,Putnam County,Ohio,34184.0,3.41,2349.0,17.5,684.0,60524.0,138900.0,24.5,93.01,0.32,5.75,0.01,0.18,0.0,0.73,0.0,26.0,15.0,0.64,1.11,0,0,0
39137,2014,Putnam County,Ohio,34184.0,3.41,2407.0,17.5,684.0,60524.0,138900.0,24.5,93.01,0.32,5.75,0.01,0.18,0.0,0.73,0.0,9.0,7.0,0.29,0.37,0,0,0
39137,2015,Putnam County,Ohio,34184.0,3.41,2464.0,17.5,684.0,60524.0,138900.0,24.5,93.01,0.32,5.75,0.01,0.18,0.0,0.73,0.0,17.0,12.0,0.49,0.69,0,0,0
39137,2016,Putnam County,Ohio,34184.0,3.41,2522.0,17.5,684.0,60524.0,138900.0,24.5,93.01,0.32,5.75,0.01,0.18,0.0,0.73,0.0,36.0,25.0,0.99,1.43,0,0,0
39139,2000,Richland County,Ohio,128852.0,10.58,14108.0,28.48,451.0,37397.0,88100.0,23.3,87.63,9.38,0.93,0.19,0.51,0.03,1.21,0.13,,,,,0,0,0
39139,2001,Richland County,Ohio,128852.0,10.58,14205.0,28.48,451.0,37397.0,88100.0,23.3,87.63,9.38,0.93,0.19,0.51,0.03,1.21,0.13,622.0,324.0,2.28,4.38,0,0,0
39139,2002,Richland County,Ohio,128852.0,10.58,14302.0,28.48,451.0,37397.0,88100.0,23.3,87.63,9.38,0.93,0.19,0.51,0.03,1.21,0.13,786.0,458.0,3.2,5.5,1,0,0
39139,2003,Richland County,Ohio,128852.0,10.58,14399.0,28.48,451.0,37397.0,88100.0,23.3,87.63,9.38,0.93,0.19,0.51,0.03,1.21,0.13,842.0,467.0,3.24,5.85,1,0,0
39139,2004,Richland County,Ohio,128852.0,10.58,14496.0,28.48,451.0,37397.0,88100.0,23.3,87.63,9.38,0.93,0.19,0.51,0.03,1.21,0.13,989.0,523.0,3.61,6.82,0,0,0
39139,2005,Richland County,Ohio,125791.0,8.25,14594.0,28.44,579.0,42233.0,111600.0,28.2,86.75,9.22,1.16,0.27,0.66,0.01,1.7,0.24,975.0,677.0,4.64,6.68,0,0,0
39139,2006,Richland County,Ohio,125791.0,8.25,14691.0,28.44,579.0,42233.0,111600.0,28.2,86.75,9.22,1.16,0.27,0.66,0.01,1.7,0.24,1016.0,767.0,5.22,6.92,0,0,0
39139,2007,Richland County,Ohio,125791.0,8.25,14788.0,28.44,579.0,42233.0,111600.0,28.2,86.75,9.22,1.16,0.27,0.66,0.01,1.7,0.24,920.0,708.0,4.79,6.22,0,0,0
39139,2008,Richland County,Ohio,125791.0,8.25,14885.0,28.44,579.0,42233.0,111600.0,28.2,86.75,9.22,1.16,0.27,0.66,0.01,1.7,0.24,772.0,585.0,3.93,5.19,0,0,0
39139,2009,Richland County,Ohio,125791.0,8.25,14982.0,28.44,579.0,42233.0,111600.0,28.2,86.75,9.22,1.16,0.27,0.66,0.01,1.7,0.24,833.0,639.0,4.27,5.56,0,0,0
39139,2010,Richland County,Ohio,124475.0,11.5,15079.0,30.82,624.0,42894.0,107000.0,27.6,86.54,9.33,1.39,0.18,0.64,0.03,1.77,0.12,885.0,659.0,4.37,5.87,0,0,0
39139,2011,Richland County,Ohio,122312.0,12.51,15299.0,31.39,624.0,41877.0,102500.0,28.8,86.21,7.44,1.66,0.13,0.71,0.02,3.75,0.08,1004.0,737.0,4.82,6.56,0,0,0
39139,2012,Richland County,Ohio,122312.0,12.51,15519.0,31.39,624.0,41877.0,102500.0,28.8,86.21,7.44,1.66,0.13,0.71,0.02,3.75,0.08,909.0,659.0,4.25,5.86,0,0,0
39139,2013,Richland County,Ohio,122312.0,12.51,15739.0,31.39,624.0,41877.0,102500.0,28.8,86.21,7.44,1.66,0.13,0.71,0.02,3.75,0.08,981.0,710.0,4.51,6.23,0,0,0
39139,2014,Richland County,Ohio,122312.0,12.51,15958.0,31.39,624.0,41877.0,102500.0,28.8,86.21,7.44,1.66,0.13,0.71,0.02,3.75,0.08,1117.0,796.0,4.99,7.0,0,0,0
39139,2015,Richland County,Ohio,122312.0,12.51,16178.0,31.39,624.0,41877.0,102500.0,28.8,86.21,7.44,1.66,0.13,0.71,0.02,3.75,0.08,1116.0,590.0,3.65,6.9,0,0,0
39139,2016,Richland County,Ohio,122312.0,12.51,16398.0,31.39,624.0,41877.0,102500.0,28.8,86.21,7.44,1.66,0.13,0.71,0.02,3.75,0.08,1015.0,582.0,3.55,6.19,0,0,0
39141,2000,Ross County,Ohio,73345.0,11.96,7178.0,26.45,430.0,37117.0,87000.0,22.2,91.34,6.18,0.58,0.28,0.35,0.02,1.14,0.11,,,,,0,0,0
39141,2001,Ross County,Ohio,73345.0,11.96,7312.0,26.45,430.0,37117.0,87000.0,22.2,91.34,6.18,0.58,0.28,0.35,0.02,1.14,0.11,350.0,184.0,2.52,4.79,0,0,0
39141,2002,Ross County,Ohio,73345.0,11.96,7445.0,26.45,430.0,37117.0,87000.0,22.2,91.34,6.18,0.58,0.28,0.35,0.02,1.14,0.11,339.0,218.0,2.93,4.55,0,0,0
39141,2003,Ross County,Ohio,73345.0,11.96,7579.0,26.45,430.0,37117.0,87000.0,22.2,91.34,6.18,0.58,0.28,0.35,0.02,1.14,0.11,199.0,140.0,1.85,2.63,1,0,0
39141,2004,Ross County,Ohio,73345.0,11.96,7713.0,26.45,430.0,37117.0,87000.0,22.2,91.34,6.18,0.58,0.28,0.35,0.02,1.14,0.11,298.0,105.0,1.36,3.86,0,0,0
39141,2005,Ross County,Ohio,75629.0,11.5,7847.0,25.71,596.0,41641.0,107300.0,29.7,90.27,5.07,0.77,0.33,0.48,0.0,2.79,0.28,364.0,97.0,1.24,4.64,0,0,0
39141,2006,Ross County,Ohio,75629.0,11.5,7980.0,25.71,596.0,41641.0,107300.0,29.7,90.27,5.07,0.77,0.33,0.48,0.0,2.79,0.28,318.0,58.0,0.73,3.98,0,0,0
39141,2007,Ross County,Ohio,75629.0,11.5,8114.0,25.71,596.0,41641.0,107300.0,29.7,90.27,5.07,0.77,0.33,0.48,0.0,2.79,0.28,362.0,101.0,1.24,4.46,0,0,0
39141,2008,Ross County,Ohio,75629.0,11.5,8248.0,25.71,596.0,41641.0,107300.0,29.7,90.27,5.07,0.77,0.33,0.48,0.0,2.79,0.28,353.0,93.0,1.13,4.28,0,0,0
39141,2009,Ross County,Ohio,75629.0,11.5,8381.0,25.71,596.0,41641.0,107300.0,29.7,90.27,5.07,0.77,0.33,0.48,0.0,2.79,0.28,355.0,51.0,0.61,4.24,0,0,0
39141,2010,Ross County,Ohio,78064.0,13.76,8515.0,29.44,652.0,44089.0,113800.0,29.2,90.15,6.15,0.96,0.27,0.38,0.01,1.94,0.14,380.0,127.0,1.49,4.46,0,0,0
39141,2011,Ross County,Ohio,77334.0,14.04,8674.0,28.28,670.0,43345.0,110300.0,30.0,89.87,5.18,1.13,0.05,0.53,0.01,3.06,0.16,365.0,220.0,2.54,4.21,0,0,0
39141,2012,Ross County,Ohio,77334.0,14.04,8833.0,28.28,670.0,43345.0,110300.0,30.0,89.87,5.18,1.13,0.05,0.53,0.01,3.06,0.16,425.0,242.0,2.74,4.81,0,0,0
39141,2013,Ross County,Ohio,77334.0,14.04,8992.0,28.28,670.0,43345.0,110300.0,30.0,89.87,5.18,1.13,0.05,0.53,0.01,3.06,0.16,524.0,322.0,3.58,5.83,0,0,0
39141,2014,Ross County,Ohio,77334.0,14.04,9150.0,28.28,670.0,43345.0,110300.0,30.0,89.87,5.18,1.13,0.05,0.53,0.01,3.06,0.16,323.0,166.0,1.81,3.53,1,0,0
39141,2015,Ross County,Ohio,77334.0,14.04,9309.0,28.28,670.0,43345.0,110300.0,30.0,89.87,5.18,1.13,0.05,0.53,0.01,3.06,0.16,337.0,163.0,1.75,3.62,0,0,0
39141,2016,Ross County,Ohio,77334.0,14.04,9468.0,28.28,670.0,43345.0,110300.0,30.0,89.87,5.18,1.13,0.05,0.53,0.01,3.06,0.16,402.0,138.0,1.46,4.25,0,0,0
39143,2000,Sandusky County,Ohio,61792.0,7.47,5865.0,24.73,462.0,40584.0,90100.0,20.5,89.03,2.62,6.96,0.1,0.28,0.01,0.93,0.07,101.0,98.0,1.67,1.72,0,0,0
39143,2001,Sandusky County,Ohio,61792.0,7.47,5910.0,24.73,462.0,40584.0,90100.0,20.5,89.03,2.62,6.96,0.1,0.28,0.01,0.93,0.07,188.0,98.0,1.66,3.18,0,0,0
39143,2002,Sandusky County,Ohio,61792.0,7.47,5955.0,24.73,462.0,40584.0,90100.0,20.5,89.03,2.62,6.96,0.1,0.28,0.01,0.93,0.07,176.0,94.0,1.58,2.96,0,0,0
39143,2003,Sandusky County,Ohio,61792.0,7.47,6000.0,24.73,462.0,40584.0,90100.0,20.5,89.03,2.62,6.96,0.1,0.28,0.01,0.93,0.07,135.0,58.0,0.97,2.25,0,0,0
39143,2004,Sandusky County,Ohio,61792.0,7.47,6045.0,24.73,462.0,40584.0,90100.0,20.5,89.03,2.62,6.96,0.1,0.28,0.01,0.93,0.07,168.0,71.0,1.17,2.78,0,0,0
39143,2005,Sandusky County,Ohio,60659.0,6.51,6091.0,25.14,564.0,47699.0,116900.0,25.7,87.33,2.69,8.03,0.2,0.33,0.04,1.15,0.22,143.0,50.0,0.82,2.35,1,0,0
39143,2006,Sandusky County,Ohio,60659.0,6.51,6136.0,25.14,564.0,47699.0,116900.0,25.7,87.33,2.69,8.03,0.2,0.33,0.04,1.15,0.22,233.0,121.0,1.97,3.8,0,0,0
39143,2007,Sandusky County,Ohio,60659.0,6.51,6181.0,25.14,564.0,47699.0,116900.0,25.7,87.33,2.69,8.03,0.2,0.33,0.04,1.15,0.22,121.0,39.0,0.63,1.96,1,0,0
39143,2008,Sandusky County,Ohio,60659.0,6.51,6226.0,25.14,564.0,47699.0,116900.0,25.7,87.33,2.69,8.03,0.2,0.33,0.04,1.15,0.22,118.0,45.0,0.72,1.9,1,0,0
39143,2009,Sandusky County,Ohio,60659.0,6.51,6271.0,25.14,564.0,47699.0,116900.0,25.7,87.33,2.69,8.03,0.2,0.33,0.04,1.15,0.22,165.0,118.0,1.88,2.63,0,0,0
39143,2010,Sandusky County,Ohio,60944.0,8.93,6316.0,26.12,596.0,46785.0,111400.0,28.9,86.19,2.66,8.92,0.16,0.3,0.01,1.66,0.1,148.0,112.0,1.77,2.34,0,0,0
39143,2011,Sandusky County,Ohio,60187.0,10.98,6431.0,25.83,634.0,47209.0,110100.0,28.5,85.33,3.12,9.41,0.17,0.35,0.0,1.59,0.02,201.0,170.0,2.64,3.13,0,0,0
39143,2012,Sandusky County,Ohio,60187.0,10.98,6545.0,25.83,634.0,47209.0,110100.0,28.5,85.33,3.12,9.41,0.17,0.35,0.0,1.59,0.02,177.0,155.0,2.37,2.7,0,0,0
39143,2013,Sandusky County,Ohio,60187.0,10.98,6660.0,25.83,634.0,47209.0,110100.0,28.5,85.33,3.12,9.41,0.17,0.35,0.0,1.59,0.02,202.0,182.0,2.73,3.03,1,0,0
39143,2014,Sandusky County,Ohio,60187.0,10.98,6774.0,25.83,634.0,47209.0,110100.0,28.5,85.33,3.12,9.41,0.17,0.35,0.0,1.59,0.02,207.0,162.0,2.39,3.06,0,0,0
39143,2015,Sandusky County,Ohio,60187.0,10.98,6889.0,25.83,634.0,47209.0,110100.0,28.5,85.33,3.12,9.41,0.17,0.35,0.0,1.59,0.02,311.0,183.0,2.66,4.51,0,0,0
39143,2016,Sandusky County,Ohio,60187.0,10.98,7003.0,25.83,634.0,47209.0,110100.0,28.5,85.33,3.12,9.41,0.17,0.35,0.0,1.59,0.02,275.0,186.0,2.66,3.93,0,0,0
39145,2000,Scioto County,Ohio,79195.0,19.29,9225.0,29.88,378.0,28008.0,63400.0,25.8,94.52,2.71,0.6,0.59,0.24,0.02,1.25,0.06,,,,,0,0,0
39145,2001,Scioto County,Ohio,79195.0,19.29,9277.0,29.88,378.0,28008.0,63400.0,25.8,94.52,2.71,0.6,0.59,0.24,0.02,1.25,0.06,413.0,302.0,3.26,4.45,0,0,0
39145,2002,Scioto County,Ohio,79195.0,19.29,9329.0,29.88,378.0,28008.0,63400.0,25.8,94.52,2.71,0.6,0.59,0.24,0.02,1.25,0.06,405.0,295.0,3.16,4.34,0,0,0
39145,2003,Scioto County,Ohio,79195.0,19.29,9381.0,29.88,378.0,28008.0,63400.0,25.8,94.52,2.71,0.6,0.59,0.24,0.02,1.25,0.06,508.0,380.0,4.05,5.42,0,0,0
39145,2004,Scioto County,Ohio,79195.0,19.29,9433.0,29.88,378.0,28008.0,63400.0,25.8,94.52,2.71,0.6,0.59,0.24,0.02,1.25,0.06,472.0,132.0,1.4,5.0,0,0,0
39145,2005,Scioto County,Ohio,76310.0,17.92,9485.0,31.75,520.0,31445.0,82600.0,31.2,93.94,2.55,0.78,0.29,0.46,0.01,1.97,0.0,494.0,40.0,0.42,5.21,0,0,0
39145,2006,Scioto County,Ohio,76310.0,17.92,9536.0,31.75,520.0,31445.0,82600.0,31.2,93.94,2.55,0.78,0.29,0.46,0.01,1.97,0.0,438.0,12.0,0.13,4.59,0,0,0
39145,2007,Scioto County,Ohio,76310.0,17.92,9588.0,31.75,520.0,31445.0,82600.0,31.2,93.94,2.55,0.78,0.29,0.46,0.01,1.97,0.0,453.0,10.0,0.1,4.72,0,0,0
39145,2008,Scioto County,Ohio,76310.0,17.92,9640.0,31.75,520.0,31445.0,82600.0,31.2,93.94,2.55,0.78,0.29,0.46,0.01,1.97,0.0,500.0,251.0,2.6,5.19,0,0,0
39145,2009,Scioto County,Ohio,76310.0,17.92,9692.0,31.75,520.0,31445.0,82600.0,31.2,93.94,2.55,0.78,0.29,0.46,0.01,1.97,0.0,486.0,307.0,3.17,5.01,0,0,0
39145,2010,Scioto County,Ohio,79499.0,18.02,9744.0,31.56,534.0,34783.0,89100.0,32.9,93.75,2.65,1.12,0.5,0.31,0.01,1.59,0.07,494.0,336.0,3.45,5.07,0,0,0
39145,2011,Scioto County,Ohio,78017.0,19.5,9882.0,31.5,550.0,35903.0,90200.0,32.6,93.55,2.58,1.23,0.42,0.44,0.0,1.66,0.11,467.0,281.0,2.84,4.73,0,0,0
39145,2012,Scioto County,Ohio,78017.0,19.5,10020.0,31.5,550.0,35903.0,90200.0,32.6,93.55,2.58,1.23,0.42,0.44,0.0,1.66,0.11,432.0,283.0,2.82,4.31,0,0,0
39145,2013,Scioto County,Ohio,78017.0,19.5,10158.0,31.5,550.0,35903.0,90200.0,32.6,93.55,2.58,1.23,0.42,0.44,0.0,1.66,0.11,441.0,301.0,2.96,4.34,0,0,0
39145,2014,Scioto County,Ohio,78017.0,19.5,10295.0,31.5,550.0,35903.0,90200.0,32.6,93.55,2.58,1.23,0.42,0.44,0.0,1.66,0.11,391.0,284.0,2.76,3.8,0,0,0
39145,2015,Scioto County,Ohio,78017.0,19.5,10433.0,31.5,550.0,35903.0,90200.0,32.6,93.55,2.58,1.23,0.42,0.44,0.0,1.66,0.11,223.0,188.0,1.8,2.14,1,0,0
39145,2016,Scioto County,Ohio,78017.0,19.5,10571.0,31.5,550.0,35903.0,90200.0,32.6,93.55,2.58,1.23,0.42,0.44,0.0,1.66,0.11,316.0,297.0,2.81,2.99,1,0,0
39147,2000,Seneca County,Ohio,58683.0,8.98,5541.0,24.86,433.0,38037.0,81300.0,21.4,93.42,1.73,3.36,0.13,0.37,0.01,0.91,0.07,,,,,0,0,0
39147,2001,Seneca County,Ohio,58683.0,8.98,5559.0,24.86,433.0,38037.0,81300.0,21.4,93.42,1.73,3.36,0.13,0.37,0.01,0.91,0.07,104.0,32.0,0.58,1.87,0,0,0
39147,2002,Seneca County,Ohio,58683.0,8.98,5577.0,24.86,433.0,38037.0,81300.0,21.4,93.42,1.73,3.36,0.13,0.37,0.01,0.91,0.07,128.0,33.0,0.59,2.3,1,0,0
39147,2003,Seneca County,Ohio,58683.0,8.98,5595.0,24.86,433.0,38037.0,81300.0,21.4,93.42,1.73,3.36,0.13,0.37,0.01,0.91,0.07,143.0,59.0,1.05,2.56,1,0,0
39147,2004,Seneca County,Ohio,58683.0,8.98,5613.0,24.86,433.0,38037.0,81300.0,21.4,93.42,1.73,3.36,0.13,0.37,0.01,0.91,0.07,140.0,67.0,1.19,2.49,1,0,0
39147,2005,Seneca County,Ohio,56711.0,8.16,5631.0,24.78,570.0,43397.0,100800.0,26.0,92.12,2.14,4.11,0.23,0.48,0.05,0.84,0.02,142.0,77.0,1.37,2.52,1,0,0
39147,2006,Seneca County,Ohio,56711.0,8.16,5648.0,24.78,570.0,43397.0,100800.0,26.0,92.12,2.14,4.11,0.23,0.48,0.05,0.84,0.02,151.0,63.0,1.12,2.67,1,0,0
39147,2007,Seneca County,Ohio,56711.0,8.16,5666.0,24.78,570.0,43397.0,100800.0,26.0,92.12,2.14,4.11,0.23,0.48,0.05,0.84,0.02,154.0,69.0,1.22,2.72,1,0,0
